Race,City,State,Gender,Lat,Long,Time,Dist
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:40:02 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:40:09 AM,0
Parkway,Platte City,MO,M,39.3703535,-94.7810859,1:40:11 AM,22.9
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:40:16 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:40:16 AM,19.4
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:40:16 AM,7.4
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:40:18 AM,7.9
Parkway,Grandview,MO,M,38.8858407,-94.5330095,1:40:18 AM,13.8
Parkway,Independence,MO,F,39.0911161,-94.4155067,1:40:18 AM,7.9
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:40:19 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:40:20 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:40:22 AM,9.1
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:40:22 AM,8.6
Parkway,Kansas Cityparkville,MO,M,39.0844687,-94.5630297,1:40:24 AM,0
Parkway,Tonganoxie,KS,M,39.109724,-95.0877464,1:40:27 AM,28.3
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:40:28 AM,9.1
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:40:31 AM,19.4
Parkway,Maryville,MO,F,40.3461017,-94.8724706,1:40:32 AM,88.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:40:39 AM,0
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,1:40:40 AM,237.5
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:40:40 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:40:43 AM,0
Parkway,Concordia,KS,M,39.5715425,-97.6611406,1:40:43 AM,169.3
Parkway,Wichita,KS,M,37.6922361,-97.3375447,1:40:44 AM,178.6
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:40:48 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:40:49 AM,19.4
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:40:56 AM,8.6
Parkway,Wellsville,MO,F,39.0719844,-91.5701622,1:40:59 AM,160.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:41:00 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:41:00 AM,9.1
Parkway,Fort Leavenworth,KS,M,39.3450982,-94.9216266,1:41:01 AM,26.3
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:41:05 AM,19.4
Parkway,Fort Leavenworthh,KS,M,39.3450982,-94.9216266,1:41:08 AM,26.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:41:09 AM,0
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:41:10 AM,7.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:41:12 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:16 AM,0
Parkway,Springfield,MO,M,37.2153307,-93.298252,1:41:17 AM,146.2
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:41:18 AM,9.1
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:41:18 AM,60
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:21 AM,0
Parkway,UNK,UNK,F,#N/A,#N/A,1:41:22 AM,#N/A
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:41:25 AM,37
Parkway,De Soto,KS,F,38.9791708,-94.9685783,1:41:26 AM,23
Parkway,Roeland Park,KS,F,39.0375053,-94.6321794,1:41:28 AM,4.9
Parkway,Omaha,NE,M,41.2587317,-95.9378731,1:41:28 AM,166.7
Parkway,Basehor,KS,F,39.1416692,-94.9385762,1:41:31 AM,20.6
Parkway,Kearney,MO,F,40.6994778,-99.0818583,1:41:32 AM,264.7
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,1:41:33 AM,162.8
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:36 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:41:37 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:38 AM,0
Parkway,Roeland Park,KS,F,39.0375053,-94.6321794,1:41:39 AM,4.9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:42 AM,0
Parkway,Belton,MO,M,38.8119527,-94.5318981,1:41:42 AM,18.9
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:41:43 AM,9.1
Parkway,Denver,CO,F,39.7391536,-104.9847033,1:41:44 AM,559.2
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:41:44 AM,8.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:44 AM,0
Parkway,Springfield,MO,M,37.2153307,-93.298252,1:41:44 AM,146.2
Parkway,De Soto,KS,F,38.9791708,-94.9685783,1:41:45 AM,23
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:41:49 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:41:49 AM,7.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:41:50 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:41:52 AM,19.4
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:41:54 AM,15.4
Parkway,Boston,MA,M,42.3604823,-71.0595677,1:41:58 AM,1250.2
Parkway,Springfield,MO,F,37.2153307,-93.298252,1:41:59 AM,146.2
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:42:03 AM,7.9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:42:05 AM,9.1
Parkway,Topeka,KS,F,39.0490111,-95.6775556,1:42:12 AM,60
Parkway,Denver,CO,F,39.7391536,-104.9847033,1:42:15 AM,559.2
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:42:16 AM,9.1
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:42:17 AM,7.9
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:42:18 AM,37
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:42:20 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:42:21 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:21 AM,0
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:42:22 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:22 AM,0
Parkway,Abilene,KS,M,38.9172516,-97.2137702,1:42:24 AM,143.1
Parkway,Dillon,CO,M,39.6225432,-106.0410941,1:42:25 AM,615.4
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:42:25 AM,15.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:42:28 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:42:29 AM,0
Parkway,Greenwood,MO,M,40.9627758,-96.4411196,1:42:29 AM,163.4
Parkway,Clarinda,IA,M,40.7419352,-95.0383129,1:42:31 AM,117.1
Parkway,Harrisonville,MO,M,38.6533446,-94.3484528,1:42:32 AM,31.9
Parkway,Manhattan,KS,M,39.1836082,-96.5716693,1:42:35 AM,108.1
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:42:36 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:38 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:39 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:39 AM,0
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:42:42 AM,7.9
Parkway,Salina,KS,M,38.8402805,-97.6114236,1:42:43 AM,165
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:42:44 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:42:45 AM,9.1
Parkway,Gardner,KS,M,38.8109254,-94.9272957,1:42:48 AM,27.2
Parkway,Ames,IA,M,42.0267703,-93.6170553,1:42:51 AM,209
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:42:52 AM,0
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:42:55 AM,7.9
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:42:56 AM,9
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:42:58 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:42:59 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:42:59 AM,9.1
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:42:59 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:02 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:43:03 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:03 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:43:04 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:05 AM,9.1
Parkway,Richmond,MO,M,39.278622,-93.9768875,1:43:09 AM,34.2
Parkway,Jefferson City,MO,M,38.577359,-92.1724264,1:43:09 AM,133.6
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:43:10 AM,9
Parkway,Leavenworth,KS,M,39.3110919,-94.9227995,1:43:12 AM,24.8
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:12 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:13 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:14 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:43:15 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:16 AM,0
Parkway,Roeland Park,KS,M,39.0375053,-94.6321794,1:43:18 AM,4.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:43:18 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:21 AM,0
Parkway,Spring Hill,KS,M,38.7430646,-94.8255165,1:43:21 AM,27.5
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:21 AM,0
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:43:22 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:43:23 AM,0
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:43:23 AM,37
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:43:24 AM,19.4
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:43:25 AM,15.4
Parkway,Chanute,KS,M,37.6792135,-95.4572033,1:43:25 AM,108.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:43:25 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:28 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:29 AM,0
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:43:30 AM,7.9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:31 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:32 AM,0
Parkway,Aurora,MO,M,40.8668879,-98.0045082,1:43:33 AM,220.2
Parkway,Iowa City,IA,M,41.6612561,-91.5299105,1:43:34 AM,239.2
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:43:37 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:43:38 AM,0
Parkway,Columbia,MO,M,38.951883,-92.3337365,1:43:38 AM,120.3
Parkway,North Liberty,IA,F,41.748868,-91.5972563,1:43:39 AM,241.3
Parkway,Marysville,KS,F,39.8411129,-96.6472419,1:43:39 AM,123.1
Parkway,Aurora,MO,M,40.8668879,-98.0045082,1:43:40 AM,220.2
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:43:41 AM,166.7
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:43:41 AM,166.7
Parkway,Mission Hills,KS,M,39.0177834,-94.6169013,1:43:42 AM,5.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:44 AM,9.1
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:43:46 AM,19.4
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:43:47 AM,12.9
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:43:48 AM,19.4
Parkway,Platte City,MO,M,39.3703535,-94.7810859,1:43:48 AM,22.9
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:43:48 AM,15.4
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:43:49 AM,12.9
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:43:51 AM,9
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:43:53 AM,7.4
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:43:55 AM,15.4
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:43:58 AM,15.8
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:43:59 AM,8.6
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:43:59 AM,166.7
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:43:59 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:44:01 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:03 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:07 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:44:08 AM,7.4
Parkway,Spring Hill,KS,F,38.7430646,-94.8255165,1:44:09 AM,27.5
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:11 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:14 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:44:16 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:17 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:44:19 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:44:19 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:25 AM,0
Parkway,Urbandale,IA,F,41.6274552,-93.7380623,1:44:25 AM,180.8
Parkway,Rogers,AR,F,36.3320197,-94.1185365,1:44:28 AM,191.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:30 AM,0
Parkway,Liberty,MO,M,39.2463496,-94.4189374,1:44:31 AM,13.6
Parkway,Manhattan,KS,M,39.1836082,-96.5716693,1:44:32 AM,108.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:44:32 AM,9.1
Parkway,Des Moines,IA,F,41.5910641,-93.6037148,1:44:32 AM,180.2
Parkway,Wichita,KS,M,37.6922361,-97.3375447,1:44:34 AM,178.6
Parkway,Wichita,KS,M,37.6922361,-97.3375447,1:44:34 AM,178.6
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:44:36 AM,15.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:44:37 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:38 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:44:41 AM,9.1
Parkway,Excelsior Springs,MO,M,39.339175,-94.226059,1:44:43 AM,25.2
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:44:43 AM,19.4
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:44:44 AM,7.4
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:44:46 AM,7.4
Parkway,Wichita,KS,M,37.6922361,-97.3375447,1:44:48 AM,178.6
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:44:48 AM,12.9
Parkway,Fort Scott,KS,F,37.8399791,-94.7082881,1:44:49 AM,86.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:44:55 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:44:56 AM,19.4
Parkway,Richmond,MO,F,39.278622,-93.9768875,1:44:58 AM,34.2
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:44:59 AM,9.1
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:45:00 AM,7.4
Parkway,Gardner,KS,M,38.8109254,-94.9272957,1:45:01 AM,27.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:06 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:45:07 AM,7.4
Parkway,O Fallon,MO,M,38.8106075,-90.6998476,1:45:08 AM,208.9
Parkway,Happy Valley,OR,M,43.1358923,-122.3804695,1:45:08 AM,1471.4
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:45:11 AM,6.3
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:12 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:45:13 AM,7.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:45:13 AM,9.1
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,1:45:13 AM,15.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:14 AM,0
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:45:14 AM,7.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:45:17 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:45:17 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:21 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:21 AM,0
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:45:22 AM,8.6
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,1:45:23 AM,10.2
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:45:24 AM,9
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:45:25 AM,7.4
Parkway,Maryville,MO,F,40.3461017,-94.8724706,1:45:26 AM,88.6
Parkway,Liberty,MO,F,39.2463496,-94.4189374,1:45:28 AM,13.6
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:45:28 AM,7.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:45:28 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:30 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:45:30 AM,9.1
Parkway,Raymore,MO,M,38.801953,-94.4527293,1:45:31 AM,20.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:31 AM,0
Parkway,Fort Leavenworth,KS,M,39.3450982,-94.9216266,1:45:35 AM,26.3
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:45:35 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:36 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:45:38 AM,15.4
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,1:45:38 AM,162.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:45:40 AM,9.1
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:45:40 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:43 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:45:44 AM,15.4
Parkway,Gladstone,MO,M,39.2038918,-94.5546769,1:45:48 AM,8.3
Parkway,Iowa City,IA,M,41.6612561,-91.5299105,1:45:48 AM,239.2
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:45:48 AM,7.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:50 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:45:51 AM,0
Parkway,Roeland Park,KS,M,39.0375053,-94.6321794,1:45:55 AM,4.9
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:45:55 AM,7.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:45:56 AM,0
Parkway,Gardner,KS,F,38.8109254,-94.9272957,1:45:57 AM,27.2
Parkway,Warrensburg,MO,F,38.7627893,-93.7360497,1:45:59 AM,49.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:46:00 AM,9.1
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:46:03 AM,15.4
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:46:06 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:46:06 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:46:09 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:46:11 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:46:12 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:46:12 AM,15.4
Parkway,UNK,UNK,F,#N/A,#N/A,1:46:14 AM,#N/A
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:46:15 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:46:15 AM,0
Parkway,New York,NY,M,40.7305991,-73.9865811,1:46:16 AM,1096.6
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:46:18 AM,15.4
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:46:19 AM,12.9
Parkway,Mission,KS,M,39.0277832,-94.6557913,1:46:20 AM,6.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:46:20 AM,0
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:46:23 AM,15.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:46:27 AM,9.1
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:46:27 AM,15.4
Parkway,White Cloud,KS,F,39.9763876,-95.2969222,1:46:28 AM,73
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:46:29 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:46:30 AM,7.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:46:31 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:46:33 AM,0
Parkway,Kansas City,KS,M,39.1146799,-94.7495245,1:46:34 AM,10.2
Parkway,Minneapolis,MN,F,44.9772995,-93.2654691,1:46:34 AM,412.1
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:46:34 AM,6.3
Parkway,Pleasant Hill,MO,M,38.7875094,-94.269391,1:46:41 AM,25.9
Parkway,Manhattan,KS,M,39.1836082,-96.5716693,1:46:42 AM,108.1
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:46:42 AM,12.9
Parkway,Kansas Citykansas City,MO,F,39.0844687,-94.5630297,1:46:43 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:46:51 AM,9.1
Parkway,Atchison,KS,M,39.545816,-95.3326051,1:46:53 AM,52.1
Parkway,Riverside,MO,M,38.2867212,-90.3801198,1:46:54 AM,232.7
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:46:55 AM,8.6
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:46:55 AM,15.8
Parkway,Beatrice,NE,F,40.2660291,-96.7469116,1:46:55 AM,142.1
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:46:57 AM,8.6
Parkway,Grimes,IA,M,41.6883214,-93.7910574,1:46:59 AM,184.2
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:46:59 AM,9.1
Parkway,Kansas City,KS,M,39.1146799,-94.7495245,1:46:59 AM,10.2
Parkway,Kearney,MO,F,40.6994778,-99.0818583,1:46:59 AM,264.7
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:47:01 AM,37
Parkway,Andover,KS,F,37.7139041,-97.1364293,1:47:01 AM,168.7
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:47:01 AM,0
Parkway,Marion,IA,M,42.0341658,-91.5976772,1:47:01 AM,256.4
Parkway,Iowa City,IA,M,41.6612561,-91.5299105,1:47:03 AM,239.2
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:47:05 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:47:06 AM,0
Parkway,Liberty,MO,M,39.2463496,-94.4189374,1:47:06 AM,13.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:47:06 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:47:07 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:47:11 AM,9.1
Parkway,Fairway,KS,F,39.0222277,-94.6319017,1:47:11 AM,5.7
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:47:12 AM,9
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:47:13 AM,9
Parkway,Jackson,MO,F,38.985812,-94.3616621,1:47:13 AM,12.8
Parkway,Leavenworth,KS,M,39.3110919,-94.9227995,1:47:14 AM,24.8
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:47:15 AM,15.4
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:47:16 AM,37
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:47:16 AM,6.3
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:47:16 AM,9
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:47:16 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:47:17 AM,9.1
Parkway,Fairway,KS,F,39.0222277,-94.6319017,1:47:17 AM,5.7
Parkway,Breckenridge,CO,M,39.4816537,-106.0383517,1:47:17 AM,615.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:47:18 AM,19.4
Parkway,Wichita,KS,M,37.6922361,-97.3375447,1:47:18 AM,178.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:47:18 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:47:22 AM,7.4
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:47:23 AM,9
Parkway,Milwaukee,WI,M,43.0349931,-87.9224969,1:47:24 AM,440.9
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:47:24 AM,12.9
Parkway,Savannah,MO,F,39.9413678,-94.8299459,1:47:26 AM,60.8
Parkway,Edmond,OK,F,35.6571367,-97.4649037,1:47:27 AM,285.2
Parkway,Wichita,KS,F,37.6922361,-97.3375447,1:47:28 AM,178.6
Parkway,Bonner Springs,KS,F,39.059726,-94.8835753,1:47:32 AM,17.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:47:32 AM,9.1
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:47:33 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:47:34 AM,0
Parkway,Erie,KS,F,37.5681066,-95.2433112,1:47:34 AM,110.9
Parkway,Chicago,IL,F,41.8755546,-87.6244211,1:47:34 AM,413
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:47:36 AM,15.4
Parkway,Grain Valley,MO,M,39.0150069,-94.1985579,1:47:37 AM,20.2
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:47:40 AM,7.4
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:47:40 AM,8.6
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:47:41 AM,15.8
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:47:41 AM,15.8
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:47:42 AM,19.4
Parkway,Topeka,KS,F,39.0490111,-95.6775556,1:47:42 AM,60
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:47:42 AM,9
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:47:42 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:47:43 AM,9.1
